Year;Rank;Country;Documents;Citable.documents;Citations;Self.Citations;Citations.per.Document;H.index
2003;86;Georgia;307;301;2773;515;9,03;101
2003;87;Costa Rica;305;291;13856;1101;45,43;127
2003;88;Cyprus;290;273;6451;690;22,24;113
2003;89;Uganda;281;262;7349;1216;26,15;118
2003;90;Nepal;264;243;4945;529;18,73;87
2003;91;Moldova;251;249;2907;509;11,58;74
2003;92;Ghana;247;240;4286;583;17,35;92
2003;93;Macedonia;222;208;2106;261;9,49;74
2003;94;Ecuador;206;191;3983;429;19,33;100
2003;95;Jamaica;198;184;1646;211;8,31;71
2003;96;Trinidad and Tobago;188;178;2291;194;12,19;72
2003;97;Côte d'Ivoire;186;172;3428;365;18,43;82
2003;98;Botswana;180;173;3138;330;17,43;71
2003;99;Burkina Faso;177;169;3921;577;22,15;77
2003;100;Serbia;177;170;640;106;3,62;100
2003;101;Luxembourg;176;168;3609;225;20,51;105
2003;102;Syrian Arab Republic;174;167;2615;337;15,03;74
2003;103;Bahrain;163;154;955;133;5,86;48
2003;104;Panama;157;152;7976;764;50,8;128
2003;105;Qatar;154;146;1869;110;12,14;70
2003;106;Iraq;146;134;1141;86;7,82;51
2003;107;Malawi;142;135;3875;500;27,29;97
2003;108;Sudan;138;135;2555;242;18,51;65
2003;109;Bolivia;125;121;2888;270;23,1;78
2003;110;Madagascar;117;114;2442;333;20,87;68
2003;111;Malta;115;108;2924;109;25,43;75
2003;112;Zambia;115;103;2869;274;24,95;83
2003;113;Palestine ;113;112;1300;181;11,5;53
2003;114;Bosnia and Herzegovina;112;104;923;167;8,24;55
2003;115;Papua New Guinea;98;89;1861;157;18,99;66
2003;116;Benin;94;92;1787;201;19,01;59
2003;117;Congo;91;83;1116;138;12,26;63
2003;118;Mongolia;89;86;2087;182;23,45;65
2003;119;Libyan Arab Jamahiriya;83;80;721;13;8,69;45
2003;120;Mali;83;81;1538;125;18,53;68
2003;121;Fiji;76;68;1244;90;16,37;52
2003;122;Gambia;76;73;2709;268;35,64;90
2003;123;Namibia;74;70;931;111;12,58;67
2003;124;Barbados;72;68;1700;87;23,61;60
2003;125;Gabon;70;64;1747;188;24,96;73
2003;126;Mauritius;70;65;803;52;11,47;50
2003;127;Guatemala;68;64;1531;96;22,51;63
2003;128;New Caledonia;64;64;1579;168;24,67;66
2003;129;Mozambique;60;60;948;83;15,8;66
2003;130;Brunei Darussalam;57;54;903;85;15,84;49
2003;131;Togo;55;49;654;30;11,89;37
2003;132;Cambodia;53;49;839;106;15,83;65
2003;133;Niger;51;51;898;86;17,61;54
2003;134;Albania;50;48;764;63;15,28;43
2003;135;Monaco;48;46;1042;201;21,71;69
2003;136;Yemen;47;46;825;49;17,55;46
2003;137;French Polynesia;42;41;860;62;20,48;54
2003;138;Paraguay;41;38;1071;54;26,12;54
2003;139;Laos;40;38;1178;155;29,45;54
2003;140;Macao;40;39;602;4;15,05;47
2003;141;Nicaragua;39;36;651;40;16,69;56
2003;142;Liechtenstein;36;34;488;43;13,56;50
2003;143;Kyrgyzstan;35;33;368;62;10,51;40
2003;144;Tajikistan;35;35;119;23;3,4;28
2003;145;Guadeloupe;34;34;519;61;15,26;49
2003;146;Myanmar;34;32;831;46;24,44;46
2003;147;Greenland;33;32;783;129;23,73;45
2003;148;Honduras;31;31;563;17;18,16;48
2003;149;French Guiana;30;29;556;24;18,53;51
2003;150;Central African Republic;28;24;613;39;21,89;39
2003;151;Dominican Republic;28;26;857;57;30,61;47
2003;152;Falkland Islands (Malvinas);28;25;579;94;20,68;31
2003;153;Swaziland;28;27;244;12;8,71;41
2003;154;Eritrea;26;25;314;45;12,08;32
2003;155;Guam;26;25;646;25;24,85;52
2003;156;El Salvador;23;21;212;10;9,22;40
2003;157;Montenegro;22;16;20;7;0,91;28
2003;158;Guinea-Bissau;21;20;773;163;36,81;47
2003;159;Haïti;18;15;451;48;25,06;43
2003;160;Mauritania;18;17;308;14;17,11;30
2003;161;Bermuda;16;15;430;27;26,88;69
2003;162;Guyana;16;15;297;8;18,56;30
2003;163;Rwanda;15;13;277;27;18,47;48
2003;164;Netherlands Antilles;14;12;197;17;14,07;42
2003;165;Burundi;14;13;133;10;9,5;28
2003;166;Belize;14;13;266;6;19;32
2003;167;Seychelles;14;14;139;18;9,93;41
2003;168;Chad;14;14;270;38;19,29;32
2003;169;Lesotho;13;11;256;6;19,69;26
2003;170;North Korea;13;13;204;0;15,69;75
2003;171;Solomon Islands;13;13;161;12;12,38;31
2003;172;Virgin Islands (U.S.);13;13;130;5;10;27
2003;173;Guinea;12;11;314;6;26,17;41
2003;174;Grenada;12;11;180;4;15;29
2003;175;Turkmenistan;12;8;72;12;6;19
2003;176;Vanuatu;12;10;106;14;8,83;26
2003;177;Afghanistan;11;11;136;14;12,36;29
2003;178;Bahamas;11;11;214;7;19,45;32
2003;179;Reunion;11;9;18;1;1,64;34
2003;180;Faroe Islands;10;10;280;32;28;45
2003;181;Federated States of Micronesia;10;9;170;19;17;22
2003;182;Maldives;10;10;161;2;16,1;20
2003;183;Martinique;10;10;157;2;15,7;36
2003;184;Dominica;9;8;117;17;13;21
2003;185;Angola;8;7;196;7;24,5;31
2003;186;Andorra;8;8;207;15;25,88;20
2003;187;Cape Verde;7;7;38;6;5,43;14
2003;188;Montserrat;7;7;374;12;53,43;26
2003;189;Suriname;7;7;74;7;10,57;27
2003;190;Tonga;7;7;96;5;13,71;18
2003;191;Samoa;7;7;65;2;9,29;25
2003;192;Cayman Islands;6;5;84;0;14;20
2003;193;Sierra Leone;6;6;27;1;4,5;26
2003;194;Sao Tome and Principe;6;6;69;2;11,5;15
2003;195;Bhutan;5;5;33;6;6,6;23
2003;196;Democratic Republic Congo;5;5;200;1;40;38
2003;197;Djibouti;5;4;21;0;4,2;16
2003;198;Equatorial Guinea;5;5;51;9;10,2;18
2003;199;Liberia;5;4;33;2;6,6;19
2003;200;Palau;5;4;99;7;19,8;24
2003;201;American Samoa;4;4;72;2;18;20
2003;202;Marshall Islands;4;4;34;0;8,5;16
2003;203;Antigua and Barbuda;3;3;11;2;3,67;11
2003;204;Somalia;3;3;40;1;13,33;14
2003;205;Comoros;2;2;12;1;6;12
2003;206;Gibraltar;2;2;14;0;7;17
2003;207;Saint Lucia;2;2;217;0;108,5;16
2003;208;Northern Mariana Islands;2;2;59;2;29,5;13
2003;209;Mayotte;2;2;29;2;14,5;10
2003;210;Timor-Leste;2;1;43;1;21,5;11
2003;211;Aruba;1;1;10;2;10;11
2003;212;Kiribati;1;1;9;0;9;8
2003;213;Saint Kitts and Nevis;1;1;1;0;1;20
2003;214;Svalbard and Jan Mayen;1;1;88;0;88;8
2003;215;San Marino;1;1;4;0;4;21
2003;216;Turks and Caicos Islands;1;1;10;0;10;11
2003;217;Tuvalu;1;1;3;0;3;7
2003;218;United States Minor Outlying Islands;1;1;106;0;106;10
2003;219;Saint Vincent and The Grenadines;1;1;2;0;2;11
2003;220;Virgin Islands (British);1;0;1;0;1;19
2004;1;United States;431686;403327;12715336;5916080;29,46;1648
2004;2;United Kingdom;112963;100779;3130293;711947;27,71;1015
2004;3;China;108141;107509;1183077;622699;10,94;495
2004;4;Japan;107898;105584;1980064;539146;18,35;745
2004;5;Germany;104739;100253;2491797;614617;23,79;887
2004;6;France;73978;70835;1692115;365894;22,87;811
2004;7;Canada;58244;54624;1603339;286395;27,53;794
2004;8;Italy;55350;52631;1281177;286550;23,15;713
2004;9;Spain;41246;38464;879607;207788;21,33;591
2004;10;Australia;37615;34722;981711;195346;26,1;644
2004;11;Russian Federation;36335;35997;323277;85758;8,9;390
2004;12;India;34671;32948;471161;155696;13,59;383
2004;13;South Korea;31446;31088;529505;103080;16,84;424
2004;14;Netherlands;31357;29665;998579;153963;31,85;694
2004;15;Switzerland;22843;21678;779961;98011;34,14;686
2004;16;Brazil;22483;21935;357796;113392;15,91;379
2004;17;Sweden;22057;21053;652549;95540;29,58;614
2004;18;Taiwan;21196;20803;347714;74449;16,4;331
2004;19;Poland;20653;20261;260108;61207;12,59;371
2004;20;Turkey;18136;17274;251604;59801;13,87;266
2004;21;Belgium;17253;16374;468411;63944;27,15;547
2004;22;Israel;14099;13359;369032;49062;26,17;496
2004;23;Austria;12472;11801;317712;39869;25,47;449
2004;24;Denmark;11676;11112;386853;50971;33,13;518
2004;25;Finland;11468;11124;293240;44197;25,57;443
2004;26;Hong Kong;10457;10026;239115;31059;22,87;359
2004;27;Greece;10249;9753;194887;30020;19,02;326
2004;28;Singapore;9468;9133;192797;23056;20,36;349
2004;29;Mexico;9387;9159;145128;29053;15,46;289
2004;30;Czech Republic;8909;8772;128349;27937;14,41;294
2004;31;Norway;8585;8030;236575;34679;27,56;402
2004;32;New Zealand;7289;6753;174351;24773;23,92;351
2004;33;Portugal;7026;6838;150109;27014;21,36;297
2004;34;Ukraine;6942;6893;45604;12347;6,57;174
2004;35;South Africa;6836;6397;127400;25385;18,64;292
2004;36;Hungary;6527;6301;127028;18596;19,46;301
2004;37;Argentina;6357;6166;120023;24049;18,88;273
2004;38;Iran;5713;5627;72522;26899;12,69;180
2004;39;Ireland;5650;5265;131568;14128;23,29;332
2004;40;Egypt;4364;4301;52305;9929;11,99;165
2004;41;Thailand;3880;3740;72426;10749;18,67;213
2004;42;Chile;3505;3410;74792;13049;21,34;233
2004;43;Romania;3433;3398;37741;7546;10,99;167
2004;44;Slovakia;3186;3142;39757;7077;12,48;180
2004;45;Croatia;3164;3100;31872;6461;10,07;177
2004;46;Slovenia;2629;2566;36220;6774;13,78;189
2004;47;Malaysia;2612;2518;33405;6810;12,79;165
2004;48;Bulgaria;2486;2445;30274;4866;12,18;167
2004;49;Saudi Arabia;2268;2169;24838;3408;10,95;164
2004;50;Pakistan;1972;1848;21493;5884;10,9;148
2004;51;Tunisia;1721;1686;14964;3589;8,69;109
2004;52;Belarus;1610;1598;12203;2293;7,58;122
2004;53;Venezuela;1590;1541;23400;2681;14,72;155
2004;54;Nigeria;1550;1511;15420;3547;9,95;115
2004;55;Morocco;1408;1377;16066;2852;11,41;117
2004;56;Lithuania;1263;1246;15617;3042;12,37;133
2004;57;Colombia;1243;1189;19383;2714;15,59;169
2004;58;Algeria;1158;1140;11583;2048;10;97
2004;59;Cuba;1144;1114;11550;2583;10,1;115
2004;60;Jordan;947;943;13575;1316;14,33;102
2004;61;Estonia;917;895;21732;3554;23,7;162
2004;62;Indonesia;911;854;15296;1451;16,79;140
2004;63;United Arab Emirates;906;858;11381;1020;12,56;112
2004;64;Kenya;884;810;20821;3227;23,55;165
2004;65;Bangladesh;802;781;13953;1936;17,4;124
2004;66;Kuwait;764;747;12288;1071;16,08;100
2004;67;Lebanon;719;674;9769;1056;13,59;122
2004;68;Viet Nam;679;660;13733;1801;20,23;133
2004;69;Philippines;650;621;13813;1221;21,25;147
2004;70;Puerto Rico;593;573;13922;1073;23,48;156
2004;71;Iceland;547;513;20482;1709;37,44;198
2004;72;Armenia;518;512;6644;1341;12,83;126
2004;73;Uruguay;516;496;11790;1676;22,85;124
2004;74;Uzbekistan;469;466;3242;612;6,91;64
2004;75;Georgia;451;438;5210;680;11,55;101
2004;76;Latvia;441;432;7202;761;16,33;104
2004;77;Azerbaijan;438;431;1312;418;3;58
2004;78;Peru;437;417;11148;1308;25,51;140
2004;79;Cyprus;436;429;7844;862;17,99;113
2004;80;Oman;432;419;4805;555;11,12;83
2004;81;Sri Lanka;417;375;7541;561;18,08;107
2004;82;Costa Rica;398;370;8988;812;22,58;127
2004;83;Macedonia;391;384;4276;311;10,94;74
2004;84;Tanzania;391;379;9115;1514;23,31;113
2004;85;Cameroon;386;379;7843;1238;20,32;85
2004;86;Uganda;376;352;8665;1429;23,05;118
2004;87;Ethiopia;360;354;5563;1154;15,45;88
2004;88;Kazakhstan;327;323;2469;341;7,55;64
2004;89;Nepal;309;281;4968;592;16,08;87
2004;90;Ghana;306;296;6015;669;19,66;92
2004;91;Senegal;260;244;4365;502;16,79;89
2004;92;Zimbabwe;255;241;4527;396;17,75;90
2004;93;Luxembourg;245;242;5093;394;20,79;105
2004;94;Jamaica;225;205;2427;437;10,79;71
2004;95;Moldova;224;220;2720;516;12,14;74
2004;96;Trinidad and Tobago;218;205;2565;187;11,77;72
2004;97;Ecuador;210;201;5908;621;28,13;100
2004;98;Syrian Arab Republic;206;201;3102;393;15,06;74
2004;99;Qatar;205;196;2921;215;14,25;70
2004;100;Panama;199;187;7838;966;39,39;128
2004;101;Bahrain;196;181;1385;116;7,07;48
2004;102;Botswana;196;188;2398;255;12,23;71
2004;103;Côte d'Ivoire;192;179;2903;333;15,12;82
2004;104;Burkina Faso;167;162;2800;381;16,77;77
2004;105;Sudan;167;161;2186;355;13,09;65
2004;106;Malawi;163;147;4138;604;25,39;97
2004;107;North Korea;160;158;2472;29;15,45;75
2004;108;Palestine ;147;139;1536;207;10,45;53
2004;109;Bolivia;137;131;4589;354;33,5;78
2004;110;Iraq;130;121;1156;77;8,89;51
2004;111;Bosnia and Herzegovina;128;126;1147;120;8,96;55
2004;112;Benin;124;121;2143;349;17,28;59
2004;113;Madagascar;114;108;1393;260;12,22;68
2004;114;Libyan Arab Jamahiriya;105;104;737;38;7,02;45
2004;115;Zambia;102;97;2587;266;25,36;83
2004;116;Malta;100;90;1155;71;11,55;75
2004;117;Barbados;97;87;2190;126;22,58;60
2004;118;Fiji;96;93;937;108;9,76;52
2004;119;Serbia;93;90;768;135;8,26;100
2004;120;Congo;91;87;1749;168;19,22;63
2004;121;Gambia;89;81;3084;303;34,65;90
2004;122;Mongolia;88;84;2030;235;23,07;65
2004;123;Gabon;87;83;2216;263;25,47;73
2004;124;Cambodia;86;79;1589;214;18,48;65
2004;125;Monaco;86;77;2493;232;28,99;69
2004;126;Mali;84;81;1879;236;22,37;68
2004;127;Mauritius;84;83;1112;90;13,24;50
2004;128;Macao;81;80;570;40;7,04;47
2004;129;Guatemala;79;77;1689;120;21,38;63
2004;130;Papua New Guinea;76;70;1149;105;15,12;66
2004;131;New Caledonia;74;69;1417;173;19,15;66
2004;132;Mozambique;72;68;1707;175;23,71;66
2004;133;Laos;70;68;1115;112;15,93;54
2004;134;Yemen;68;63;660;65;9,71;46
2004;135;Namibia;67;62;1860;165;27,76;67
2004;136;Brunei Darussalam;66;62;669;61;10,14;49
2004;137;El Salvador;61;59;545;42;8,93;40
2004;138;Albania;53;51;871;37;16,43;43
2004;139;Guadeloupe;52;47;946;68;18,19;49
2004;140;Liechtenstein;52;52;922;48;17,73;50
2004;141;Paraguay;52;50;856;54;16,46;54
2004;142;Togo;48;45;479;48;9,98;37
2004;143;Myanmar;46;46;1029;84;22,37;46
2004;144;Niger;45;44;552;41;12,27;54
2004;145;Nicaragua;45;45;640;55;14,22;56
2004;146;Tajikistan;45;44;218;35;4,84;28
2004;147;French Guiana;44;44;888;64;20,18;51
2004;148;Kyrgyzstan;44;43;240;25;5,45;40
2004;149;French Polynesia;41;41;635;85;15,49;54
2004;150;Honduras;39;38;722;31;18,51;48
2004;151;Guam;38;38;1246;31;32,79;52
2004;152;Dominican Republic;37;36;677;37;18,3;47
2004;153;Rwanda;33;25;522;37;15,82;48
2004;154;Bermuda;30;28;3025;89;100,83;69
2004;155;Greenland;29;29;579;130;19,97;45
2004;156;Martinique;28;24;260;9;9,29;36
2004;157;Netherlands Antilles;27;26;613;25;22,7;42
2004;158;Eritrea;26;25;299;81;11,5;32
2004;159;Guyana;26;24;293;7;11,27;30
2004;160;Central African Republic;24;22;387;36;16,13;39
2004;161;Angola;22;19;355;13;16,14;31
2004;162;Guinea-Bissau;22;21;675;161;30,68;47
2004;163;Reunion;22;21;244;3;11,09;34
2004;164;Haïti;21;17;638;46;30,38;43
2004;165;Guinea;20;20;401;8;20,05;41
2004;166;Falkland Islands (Malvinas);19;19;435;76;22,89;31
2004;167;Afghanistan;18;16;540;15;30;29
2004;168;Swaziland;18;18;162;14;9;41
2004;169;Chad;18;18;500;15;27,78;32
2004;170;Bhutan;17;17;139;21;8,18;23
2004;171;Faroe Islands;17;17;451;24;26,53;45
2004;172;Lesotho;16;16;190;3;11,88;26
2004;173;Mauritania;16;16;195;13;12,19;30
2004;174;Vanuatu;16;16;181;35;11,31;26
2004;175;Grenada;15;13;395;4;26,33;29
2004;176;Seychelles;14;13;270;13;19,29;41
2004;177;Belize;13;13;446;8;34,31;32
2004;178;Sierra Leone;13;12;48;1;3,69;26
2004;179;Democratic Republic Congo;12;11;374;3;31,17;38
2004;180;Suriname;12;12;217;8;18,08;27
2004;181;Virgin Islands (U.S.);12;12;147;0;12,25;27
2004;182;Burundi;10;10;121;10;12,1;28
2004;183;Federated States of Micronesia;9;9;140;8;15,56;22
2004;184;Equatorial Guinea;9;9;126;12;14;18
2004;185;Palau;9;7;266;14;29,56;24
2004;186;Solomon Islands;9;8;198;17;22;31
2004;187;San Marino;9;9;61;0;6,78;21
2004;188;Samoa;9;8;82;5;9,11;25
2004;189;American Samoa;7;7;69;2;9,86;20
2004;190;Bahamas;7;7;99;8;14,14;32
2004;191;Montenegro;7;7;6;1;0,86;28
2004;192;Turkmenistan;7;7;77;29;11;19
2004;193;Liberia;6;4;67;6;11,17;19
2004;194;Marshall Islands;6;6;35;0;5,83;16
2004;195;Cayman Islands;5;5;110;0;22;20
2004;196;Dominica;5;5;99;0;19,8;21
2004;197;Maldives;5;5;28;4;5,6;20
2004;198;Tonga;5;5;79;1;15,8;18
2004;199;Andorra;4;4;76;0;19;20
2004;200;Djibouti;4;4;94;7;23,5;16
2004;201;Gibraltar;4;3;30;4;7,5;17
2004;202;Saint Kitts and Nevis;4;3;197;1;49,25;20
2004;203;Saint Lucia;3;2;10;0;3,33;16
2004;204;Northern Mariana Islands;3;3;62;0;20,67;13
2004;205;Mayotte;3;3;17;2;5,67;10
2004;206;Sao Tome and Principe;3;3;62;4;20,67;15
2004;207;Virgin Islands (British);3;2;9;0;3;19
2004;208;Aruba;2;2;0;0;0;11
2004;209;Antigua and Barbuda;2;2;40;0;20;11
2004;210;Comoros;2;2;13;6;6,5;12
2004;211;Montserrat;2;2;94;12;47;26
2004;212;Somalia;2;2;38;0;19;14
2004;213;Turks and Caicos Islands;2;2;48;1;24;11
2004;214;Tuvalu;2;2;9;0;4,5;7
2004;215;Cape Verde;1;1;2;0;2;14
2004;216;Niue;1;1;0;0;0;2
2004;217;Nauru;1;1;7;0;7;6
2004;218;Svalbard and Jan Mayen;1;1;36;0;36;8
2004;219;Tokelau;1;1;42;0;42;1
2004;220;Vatican City State;1;1;4;0;4;5
2004;221;Saint Vincent and The Grenadines;1;1;58;0;58;11
2005;1;United States;482523;441913;12197092;5700739;25,28;1648
2005;2;China;161146;160304;1431558;780428;8,88;495
2005;3;United Kingdom;126314;111833;3087793;708301;24,45;1015
2005;4;Japan;119928;116572;1851637;503083;15,44;745
2005;5;Germany;119774;112630;2535100;632952;21,17;887
2005;6;France;82198;77953;1720200;375574;20,93;811
2005;7;Canada;67601;62366;1596782;294114;23,62;794
2005;8;Italy;61782;57899;1317083;290376;21,32;713
2005;9;Spain;47898;44192;916973;215126;19,14;591
2005;10;Australia;43888;40142;956676;199627;21,8;644
2005;11;India;40083;37885;498605;166792;12,44;383
2005;12;Russian Federation;38878;38495;299168;84606;7,7;390
2005;13;South Korea;36900;36351;549951;112035;14,9;424
2005;14;Netherlands;36099;33392;1023289;165144;28,35;694
2005;15;Brazil;25745;24852;384539;119583;14,94;379
2005;16;Switzerland;25661;24030;784274;99679;30,56;686
2005;17;Taiwan;25437;24865;370093;80748;14,55;331
2005;18;Sweden;24449;23047;658211;94499;26,92;614
2005;19;Poland;23420;22752;259850;61478;11,1;371
2005;20;Turkey;20476;19460;255129;60068;12,46;266
2005;21;Belgium;19766;18575;510209;67993;25,81;547
2005;22;Israel;14787;13924;349317;46755;23,62;496
2005;23;Austria;14198;13255;317890;39909;22,39;449
2005;24;Denmark;12950;12143;384200;50245;29,67;518
2005;25;Finland;12661;12097;288924;43953;22,82;443
2005;26;Greece;12317;11582;211238;33128;17,15;326
2005;27;Hong Kong;11866;11291;244495;30966;20,6;359
2005;28;Mexico;10896;10540;142454;28825;13,07;289
2005;29;Singapore;10689;10160;215599;23588;20,17;349
2005;30;Norway;10247;9488;245347;37460;23,94;402
2005;31;Czech Republic;10160;9959;129775;28520;12,77;294
2005;32;New Zealand;8598;7769;178934;25405;20,81;351
2005;33;Portugal;8257;7935;150508;28318;18,23;297
2005;34;Iran;8165;7990;90371;33644;11,07;180
2005;35;Hungary;7592;7299;126642;17994;16,68;301
2005;36;South Africa;7568;6996;131611;26025;17,39;292
2005;37;Ukraine;7324;7266;45792;12446;6,25;174
2005;38;Ireland;7137;6554;145601;17592;20,4;332
2005;39;Argentina;6851;6559;114379;23364;16,7;273
2005;40;Thailand;4764;4584;89247;11503;18,73;213
2005;41;Egypt;4596;4489;53445;10073;11,63;165
2005;42;Romania;4458;4373;43915;8966;9,85;167
2005;43;Chile;3963;3827;70995;13376;17,91;233
2005;44;Croatia;3840;3731;37193;7559;9,69;177
2005;45;Slovakia;3351;3285;36520;6673;10,9;180
2005;46;Malaysia;3273;3154;33168;6997;10,13;165
2005;47;Slovenia;3272;3195;44149;8236;13,49;189
2005;48;Bulgaria;2957;2898;29176;4866;9,87;167
2005;49;Pakistan;2771;2610;25189;6541;9,09;148
2005;50;Saudi Arabia;2383;2278;22148;3030;9,29;164
2005;51;Tunisia;2167;2116;20774;4246;9,59;109
2005;52;Nigeria;1993;1919;22188;4799;11,13;115
2005;53;Venezuela;1857;1788;21396;2779;11,52;155
2005;54;Belarus;1733;1718;10956;2010;6,32;122
2005;55;Lithuania;1664;1638;17333;3466;10,42;133
2005;56;Colombia;1479;1431;25127;3118;16,99;169
2005;57;Cuba;1411;1356;12044;2722;8,54;115
2005;58;Morocco;1379;1334;14342;2582;10,4;117
2005;59;Algeria;1294;1281;10754;2336;8,31;97
2005;60;United Arab Emirates;1206;1147;11284;1271;9,36;112
2005;61;Estonia;1090;1052;23486;3586;21,55;162
2005;62;Jordan;1074;1050;10691;1214;9,95;102
2005;63;Indonesia;1068;1002;15851;1591;14,84;140
2005;64;Bangladesh;947;909;14085;2124;14,87;124
2005;65;Kenya;936;867;21872;3328;23,37;165
2005;66;Lebanon;865;790;9600;1009;11,1;122
2005;67;Kuwait;862;828;9631;1135;11,17;100
2005;68;Philippines;858;786;15538;1487;18,11;147
2005;69;Viet Nam;829;808;15395;1883;18,57;133
2005;70;Puerto Rico;745;728;16720;1060;22,44;156
2005;71;Iceland;636;601;20312;1604;31,94;198
2005;72;Latvia;623;609;8880;840;14,25;104
2005;73;Armenia;609;601;7835;1203;12,87;126
2005;74;Uruguay;591;560;10599;1573;17,93;124
2005;75;Cyprus;575;540;7255;809;12,62;113
2005;76;Sri Lanka;572;520;7347;739;12,84;107
2005;77;Peru;505;476;10184;1261;20,17;140
2005;78;Georgia;503;481;4079;600;8,11;101
2005;79;Oman;495;477;5534;533;11,18;83
2005;80;Cameroon;472;454;5695;1161;12,07;85
2005;81;Tanzania;470;440;10226;1685;21,76;113
2005;82;Uzbekistan;469;461;2429;582;5,18;64
2005;83;Uganda;441;406;8905;1352;20,19;118
2005;84;Azerbaijan;434;428;1647;414;3,79;58
2005;85;Macedonia;421;411;4312;325;10,24;74
2005;86;Costa Rica;420;402;9870;973;23,5;127
2005;87;Ethiopia;419;405;6241;1205;14,89;88
2005;88;Nepal;401;370;4306;596;10,74;87
2005;89;Ghana;371;343;6163;847;16,61;92
2005;90;Kazakhstan;363;361;2027;272;5,58;64
2005;91;Moldova;344;341;3652;671;10,62;74
2005;92;Senegal;318;299;5582;499;17,55;89
2005;93;Serbia;318;291;958;285;3,01;100
2005;94;North Korea;304;300;3748;28;12,33;75
2005;95;Ecuador;289;275;6024;822;20,84;100
2005;96;Luxembourg;289;265;6438;371;22,28;105
2005;97;Trinidad and Tobago;270;246;3009;245;11,14;72
2005;98;Qatar;264;254;2016;207;7,64;70
2005;99;Zimbabwe;264;244;4984;582;18,88;90
2005;100;Syrian Arab Republic;260;247;2902;340;11,16;74
2005;101;Bahrain;239;218;1650;179;6,9;48
2005;102;Botswana;224;214;5450;379;24,33;71
2005;103;Jamaica;223;196;2399;290;10,76;71
2005;104;Bosnia and Herzegovina;212;208;1895;259;8,94;55
2005;105;Panama;207;192;6578;757;31,78;128
2005;106;Côte d'Ivoire;192;179;2690;315;14,01;82
2005;107;Iraq;192;184;1321;119;6,88;51
2005;108;Malawi;183;162;3450;489;18,85;97
2005;109;Burkina Faso;182;173;3276;527;18;77
2005;110;Sudan;179;171;1888;359;10,55;65
2005;111;Bolivia;151;144;2578;285;17,07;78
2005;112;Palestine ;150;140;1943;219;12,95;53
2005;113;Malta;149;138;2491;295;16,72;75
2005;114;Zambia;144;130;2280;230;15,83;83
2005;115;Madagascar;134;127;2110;371;15,75;68
2005;116;Libyan Arab Jamahiriya;129;126;822;37;6,37;45
2005;117;Congo;126;118;2335;228;18,53;63
2005;118;Benin;123;121;1823;291;14,82;59
2005;119;Guatemala;121;112;2088;137;17,26;63
2005;120;Namibia;121;115;2831;244;23,4;67
2005;121;Macao;120;115;603;62;5,03;47
2005;122;Fiji;113;104;1433;162;12,68;52
2005;123;Mongolia;106;101;1667;196;15,73;65
2005;124;Gabon;105;100;2418;274;23,03;73
2005;125;Mauritius;102;97;1355;108;13,28;50
2005;126;Mali;100;95;2446;304;24,46;68
2005;127;New Caledonia;98;92;1833;285;18,7;66
2005;128;Monaco;96;89;2117;206;22,05;69
2005;129;Cambodia;95;85;2562;211;26,97;65
2005;130;Gambia;93;84;3570;313;38,39;90
2005;131;Barbados;92;70;1349;42;14,66;60
2005;132;Myanmar;90;89;1499;74;16,66;46
2005;133;Kyrgyzstan;87;84;522;33;6;40
2005;134;Mozambique;78;74;1515;116;19,42;66
2005;135;Papua New Guinea;75;68;1390;110;18,53;66
2005;136;Yemen;75;72;768;85;10,24;46
2005;137;Liechtenstein;70;68;1247;99;17,81;50
